%Time (ms)	Hubangle(Theta in rad)	Tip Deflection(m)	Hub Angular Velocity (rads/s)	Tip Velocity (m/s)	Position Reference (rad)	Output Voltage (V)	K1 (Hub Prop)	K2 (Tip Prop)	K3 (Hub Deriv)	K4 (Tip Deriv)	%4/14/20259:46 AM
249410.000	0.503	-0.000	0.026	0.000	0.500	-0.133	30.000	0.000	1.500	0.000	0.000	0.000
249411.000	0.503	-0.000	0.030	0.000	0.500	-0.139	30.000	0.000	1.500	0.000	0.000	0.000
249412.000	0.503	-0.000	0.035	0.000	0.500	-0.147	30.000	0.000	1.500	0.000	0.000	0.000
249413.000	0.503	-0.000	0.031	0.000	0.500	-0.141	30.000	0.000	1.500	0.000	0.000	0.000
249414.000	0.503	-0.000	0.032	0.000	0.500	-0.143	30.000	0.000	1.500	0.000	0.000	0.000
249415.000	0.503	-0.000	0.033	0.000	0.500	-0.143	30.000	0.000	1.500	0.000	0.000	0.000
249416.000	0.503	-0.000	0.032	0.000	0.500	-0.143	30.000	0.000	1.500	0.000	0.000	0.000
249417.000	0.497	-0.000	0.018	0.000	0.500	0.062	30.000	0.000	1.500	0.000	0.000	0.000
249418.000	0.503	-0.000	0.011	0.000	0.500	-0.111	30.000	0.000	1.500	0.000	0.000	0.000
249419.000	0.503	-0.000	0.017	0.000	0.500	-0.120	30.000	0.000	1.500	0.000	0.000	0.000
249420.000	0.497	-0.000	-0.006	0.000	0.500	0.098	30.000	0.000	1.500	0.000	0.000	0.000
249421.000	0.497	-0.000	-0.022	0.000	0.500	0.123	30.000	0.000	1.500	0.000	0.000	0.000
249422.000	0.503	-0.000	-0.017	0.000	0.500	-0.069	30.000	0.000	1.500	0.000	0.000	0.000
249423.000	0.503	-0.000	-0.022	0.000	0.500	-0.061	30.000	0.000	1.500	0.000	0.000	0.000
249424.000	0.503	-0.000	-0.024	0.000	0.500	-0.059	30.000	0.000	1.500	0.000	0.000	0.000
249425.000	0.503	-0.000	-0.012	0.000	0.500	-0.077	30.000	0.000	1.500	0.000	0.000	0.000
249426.000	0.503	-0.000	-0.007	0.000	0.500	-0.084	30.000	0.000	1.500	0.000	0.000	0.000
249427.000	0.503	-0.000	-0.007	0.000	0.500	-0.084	30.000	0.000	1.500	0.000	0.000	0.000
249428.000	0.497	-0.000	-0.016	0.000	0.500	0.114	30.000	0.000	1.500	0.000	0.000	0.000
249429.000	0.497	-0.000	-0.034	0.000	0.500	0.141	30.000	0.000	1.500	0.000	0.000	0.000
249430.000	0.503	-0.000	-0.032	0.000	0.500	-0.046	30.000	0.000	1.500	0.000	0.000	0.000
249431.000	0.503	-0.000	-0.031	0.000	0.500	-0.047	30.000	0.000	1.500	0.000	0.000	0.000
249432.000	0.503	-0.000	-0.032	0.000	0.500	-0.046	30.000	0.000	1.500	0.000	0.000	0.000
249433.000	0.497	-0.000	-0.033	0.000	0.500	0.139	30.000	0.000	1.500	0.000	0.000	0.000
249434.000	0.503	-0.000	-0.034	0.000	0.500	-0.044	30.000	0.000	1.500	0.000	0.000	0.000
249435.000	0.497	-0.000	-0.041	0.000	0.500	0.150	30.000	0.000	1.500	0.000	0.000	0.000
249436.000	0.497	-0.000	-0.064	0.000	0.500	0.185	30.000	0.000	1.500	0.000	0.000	0.000
249437.000	0.503	-0.000	-0.055	0.000	0.500	-0.011	30.000	0.000	1.500	0.000	0.000	0.000
249438.000	0.503	-0.000	-0.047	0.000	0.500	-0.024	30.000	0.000	1.500	0.000	0.000	0.000
249439.000	0.497	-0.000	-0.064	0.000	0.500	0.185	30.000	0.000	1.500	0.000	0.000	0.000
249440.000	0.497	-0.000	-0.067	0.000	0.500	0.191	30.000	0.000	1.500	0.000	0.000	0.000
249441.000	0.503	-0.000	-0.060	0.000	0.500	-0.005	30.000	0.000	1.500	0.000	0.000	0.000
249442.000	0.503	-0.000	-0.058	0.000	0.500	-0.007	30.000	0.000	1.500	0.000	0.000	0.000
249443.000	0.503	-0.000	-0.054	0.000	0.500	-0.014	30.000	0.000	1.500	0.000	0.000	0.000
249444.000	0.497	-0.000	-0.050	0.000	0.500	0.165	30.000	0.000	1.500	0.000	0.000	0.000
249445.000	0.497	-0.000	-0.062	0.000	0.500	0.182	30.000	0.000	1.500	0.000	0.000	0.000
249446.000	0.503	-0.000	-0.057	0.000	0.500	-0.009	30.000	0.000	1.500	0.000	0.000	0.000
249447.000	0.503	-0.000	-0.051	0.000	0.500	-0.019	30.000	0.000	1.500	0.000	0.000	0.000
249448.000	0.497	-0.000	-0.061	0.000	0.500	0.181	30.000	0.000	1.500	0.000	0.000	0.000
249449.000	0.497	-0.000	-0.064	0.000	0.500	0.185	30.000	0.000	1.500	0.000	0.000	0.000
249450.000	0.503	-0.000	-0.054	0.000	0.500	-0.013	30.000	0.000	1.500	0.000	0.000	0.000
249451.000	0.503	-0.000	-0.051	0.000	0.500	-0.018	30.000	0.000	1.500	0.000	0.000	0.000
249452.000	0.503	-0.000	-0.045	0.000	0.500	-0.026	30.000	0.000	1.500	0.000	0.000	0.000
249453.000	0.497	-0.000	-0.041	0.000	0.500	0.151	30.000	0.000	1.500	0.000	0.000	0.000
249454.000	0.503	-0.000	-0.037	0.000	0.500	-0.039	30.000	0.000	1.500	0.000	0.000	0.000
249455.000	0.497	-0.000	-0.039	0.000	0.500	0.149	30.000	0.000	1.500	0.000	0.000	0.000
249456.000	0.497	-0.000	-0.059	0.000	0.500	0.178	30.000	0.000	1.500	0.000	0.000	0.000
249457.000	0.497	-0.000	-0.061	0.000	0.500	0.181	30.000	0.000	1.500	0.000	0.000	0.000
249458.000	0.503	-0.000	-0.056	0.000	0.500	-0.011	30.000	0.000	1.500	0.000	0.000	0.000
249459.000	0.497	-0.000	-0.064	0.000	0.500	0.185	30.000	0.000	1.500	0.000	0.000	0.000
249460.000	0.503	-0.000	-0.058	0.000	0.500	-0.007	30.000	0.000	1.500	0.000	0.000	0.000
249461.000	0.503	-0.000	-0.037	0.000	0.500	-0.039	30.000	0.000	1.500	0.000	0.000	0.000
249462.000	0.503	-0.000	-0.032	0.000	0.500	-0.046	30.000	0.000	1.500	0.000	0.000	0.000
249463.000	0.503	-0.000	-0.021	0.000	0.500	-0.063	30.000	0.000	1.500	0.000	0.000	0.000
249464.000	0.503	-0.000	-0.004	0.000	0.500	-0.088	30.000	0.000	1.500	0.000	0.000	0.000
249465.000	0.503	-0.000	0.002	0.000	0.500	-0.097	30.000	0.000	1.500	0.000	0.000	0.000
249466.000	0.497	-0.000	-0.002	0.000	0.500	0.093	30.000	0.000	1.500	0.000	0.000	0.000
249467.000	0.503	-0.000	-0.001	0.000	0.500	-0.094	30.000	0.000	1.500	0.000	0.000	0.000
249468.000	0.497	-0.000	-0.001	0.000	0.500	0.092	30.000	0.000	1.500	0.000	0.000	0.000
249469.000	0.497	-0.000	-0.023	0.000	0.500	0.125	30.000	0.000	1.500	0.000	0.000	0.000
249470.000	0.503	-0.000	-0.013	0.000	0.500	-0.075	30.000	0.000	1.500	0.000	0.000	0.000
249471.000	0.503	-0.000	-0.003	0.000	0.500	-0.090	30.000	0.000	1.500	0.000	0.000	0.000
249472.000	0.503	-0.000	-0.004	0.000	0.500	-0.088	30.000	0.000	1.500	0.000	0.000	0.000
249473.000	0.503	-0.000	0.014	0.000	0.500	-0.116	30.000	0.000	1.500	0.000	0.000	0.000
249474.000	0.503	-0.000	0.023	0.000	0.500	-0.129	30.000	0.000	1.500	0.000	0.000	0.000
249475.000	0.497	-0.000	0.013	0.000	0.500	0.070	30.000	0.000	1.500	0.000	0.000	0.000
249476.000	0.503	-0.000	0.015	0.000	0.500	-0.116	30.000	0.000	1.500	0.000	0.000	0.000
249477.000	0.503	-0.000	0.027	0.000	0.500	-0.135	30.000	0.000	1.500	0.000	0.000	0.000
249478.000	0.503	-0.000	0.024	0.000	0.500	-0.131	30.000	0.000	1.500	0.000	0.000	0.000
249479.000	0.497	-0.000	0.020	0.000	0.500	0.060	30.000	0.000	1.500	0.000	0.000	0.000
249480.000	0.503	-0.000	0.024	0.000	0.500	-0.131	30.000	0.000	1.500	0.000	0.000	0.000
249481.000	0.503	-0.000	0.031	0.000	0.500	-0.141	30.000	0.000	1.500	0.000	0.000	0.000
249482.000	0.503	-0.000	0.029	0.000	0.500	-0.137	30.000	0.000	1.500	0.000	0.000	0.000
249483.000	0.503	-0.000	0.038	0.000	0.500	-0.151	30.000	0.000	1.500	0.000	0.000	0.000
249484.000	0.503	-0.000	0.048	0.000	0.500	-0.166	30.000	0.000	1.500	0.000	0.000	0.000
249485.000	0.503	-0.000	0.048	0.000	0.500	-0.166	30.000	0.000	1.500	0.000	0.000	0.000
249486.000	0.503	-0.000	0.053	0.000	0.500	-0.174	30.000	0.000	1.500	0.000	0.000	0.000
249487.000	0.503	-0.000	0.057	0.000	0.500	-0.179	30.000	0.000	1.500	0.000	0.000	0.000
249488.000	0.503	-0.000	0.060	0.000	0.500	-0.184	30.000	0.000	1.500	0.000	0.000	0.000
249489.000	0.503	-0.000	0.062	0.000	0.500	-0.188	30.000	0.000	1.500	0.000	0.000	0.000
249490.000	0.503	-0.000	0.064	0.000	0.500	-0.191	30.000	0.000	1.500	0.000	0.000	0.000
249491.000	0.503	-0.000	0.066	0.000	0.500	-0.193	30.000	0.000	1.500	0.000	0.000	0.000
249492.000	0.503	-0.000	0.067	0.000	0.500	-0.195	30.000	0.000	1.500	0.000	0.000	0.000
249493.000	0.503	-0.000	0.068	0.000	0.500	-0.197	30.000	0.000	1.500	0.000	0.000	0.000
249494.000	0.503	-0.000	0.069	0.000	0.500	-0.197	30.000	0.000	1.500	0.000	0.000	0.000
249495.000	0.503	-0.000	0.069	0.000	0.500	-0.198	30.000	0.000	1.500	0.000	0.000	0.000
249496.000	0.503	-0.000	0.069	0.000	0.500	-0.198	30.000	0.000	1.500	0.000	0.000	0.000
249497.000	0.503	-0.000	0.069	0.000	0.500	-0.197	30.000	0.000	1.500	0.000	0.000	0.000
249498.000	0.503	-0.000	0.068	0.000	0.500	-0.197	30.000	0.000	1.500	0.000	0.000	0.000
249499.000	0.497	-0.000	0.053	0.000	0.500	0.010	30.000	0.000	1.500	0.000	0.000	0.000
249500.000	0.503	-0.000	0.046	0.000	0.500	-0.163	30.000	0.000	1.500	0.000	0.000	0.000
249501.000	0.503	-0.000	0.051	0.000	0.500	-0.170	30.000	0.000	1.500	0.000	0.000	0.000
249502.000	0.503	-0.000	0.041	0.000	0.500	-0.156	30.000	0.000	1.500	0.000	0.000	0.000
249503.000	0.503	-0.000	0.045	0.000	0.500	-0.162	30.000	0.000	1.500	0.000	0.000	0.000
249504.000	0.503	-0.000	0.050	0.000	0.500	-0.169	30.000	0.000	1.500	0.000	0.000	0.000
249505.000	0.503	-0.000	0.045	0.000	0.500	-0.163	30.000	0.000	1.500	0.000	0.000	0.000
249506.000	0.503	-0.000	0.046	0.000	0.500	-0.164	30.000	0.000	1.500	0.000	0.000	0.000
249507.000	0.503	-0.000	0.046	0.000	0.500	-0.164	30.000	0.000	1.500	0.000	0.000	0.000
249508.000	0.503	-0.000	0.046	0.000	0.500	-0.163	30.000	0.000	1.500	0.000	0.000	0.000
